"gene","log2FoldChange","AveExpr","t_stat","pvalue","padj","B_statistic"
"DOCK2",-0.179412403919575,0.243931011044839,-1.57023851641911,0.117126940093401,0.146569308796631,-6.63960373473865
"TNPO1",0.0707786979991788,0.261014793158913,1.5700177301708,0.117178298879417,0.146624640458002,-6.63994867526113
"ZNF516",0.144935970780336,0.45593620022008,1.56980860586486,0.117226961253389,0.146676591573139,-6.64027535180883
"COL7A1",-0.333329871500862,-0.341795541905502,-1.56952788720838,0.117292308372026,0.146749411352166,-6.64071379948095
"TMEM180",0.116271818341412,-1.37327933937707,1.56890556911864,0.117437277080167,0.146921834153311,-6.64168550676904
"PSMD7",-0.0791896203719946,-0.442381740412561,-1.56867985141973,0.117489892781083,0.146978703235369,-6.64203785547274
"KRTAP10-3",0.0106030100334425,-0.022448051872461,1.56861869058123,0.117504152814872,0.146987585747583,-6.64213331983069
"GPR158",0.309164208179819,-1.34347316998236,1.56836942159223,0.11756228554787,0.147051344805811,-6.64252235925471
"RENBP",-0.173502071231558,-1.13496567708216,-1.56761566323057,0.11773820951641,0.147262424842933,-6.64369839431588
"TBC1D23",-0.0621060611394945,0.228998810356439,-1.56667233557386,0.117958670170911,0.147529180542724,-6.64516941370029
"PRAMEF2",0.0271049316434799,-0.0598623365475787,1.56552697960806,0.118226782675972,0.147855497583924,-6.64695429867325
"DKFZP434H168",0.0374292964853629,-0.252261284757408,1.56547511347143,0.118238935188986,0.147861688458908,-6.64703509462201
"TTLL13",0.143397312679606,-0.378914544094709,1.56471288931814,0.118417641816205,0.148076147307022,-6.64822216588878
"EIF4A1",0.0675555418646681,-0.086467254324382,1.56456788358858,0.11845166306926,0.148109668238742,-6.64844792997013
"C14orf115",-0.0756369242504227,-0.603402227395032,-1.56419421989927,0.118539367520396,0.148210305432018,-6.64902960369221
"WASH5P",-0.115622809951784,-0.521057710424875,-1.56389100183442,0.118610574885928,0.14829030524378,-6.64950151541212
"TAF15",0.0912960306283978,-0.325155272753654,1.56371562248078,0.118651776124892,0.148332783086349,-6.64977442480897
"JAK3",-0.181910643666206,-0.766869889515749,-1.56327446468471,0.118755465530324,0.148453370720182,-6.65046078071346
"XAGE1D",-0.340564134835199,-1.08034987636297,-1.56200423667944,0.119054417208544,0.14881802151068,-6.65243594012588
"FOXR1",-0.0280043478260965,-0.187352359891434,-1.56149654786869,0.119174068637469,0.148958516233013,-6.65322493438252
"MYL5",-0.108024077333729,-0.0095270256271509,-1.56146303741049,0.119181969664384,0.148959322854609,-6.65327700374343
"SPINK13",0.0750745085959157,-0.721001118336453,1.56070851957458,0.119359977425463,0.149172723963277,-6.65444909946608
"SAMD3",-0.232913424866692,0.176449820966597,-1.56065250847009,0.119373200039448,0.149180167811655,-6.65453608685101
"HTA",-0.0577796015960359,-0.152688568953183,-1.56048389180875,0.119413012546706,0.149220838004983,-6.65479793634393
"MADCAM1",0.167184738602359,-0.9124017392788,1.56026809281395,0.119463980626272,0.149275442620655,-6.65513301580221
"CPPED1",0.12248205714916,0.20740517874448,1.56001851601848,0.119522947782504,0.149340035175876,-6.65552048625019
"LAD1",0.318210634864395,-0.201620769830903,1.558836959966,0.119802423060834,0.149680120827588,-6.65735403226902
"HIVEP1",-0.0982353986974134,0.490717957315896,-1.55871146854206,0.119832135893652,0.149708133018723,-6.6575486899874
"SLC6A18",-0.00816915155783002,-0.538598067413421,-1.55859206860403,0.11986041181182,0.149734346750436,-6.65773388443715
"LCE1B",0.033701575426873,-0.276697534291151,1.55638052863042,0.120385090527111,0.150374997226994,-6.6611615434056
"SLC5A7",-0.31735996303426,0.294779531630523,-1.55636873417672,0.120387893542273,0.150374997226994,-6.66117981069813
"C17orf60",0.160813580355984,0.0593986576331534,1.55597799320622,0.120480784221438,0.150481870174978,-6.66178491437943
"PATE4",0.0692759255999034,-0.0158501030586997,1.55549690654293,0.120595230075108,0.150615651140161,-6.66252972166044
"DSTN",0.0862532623358202,0.637780667913548,1.55531330628495,0.120638929304835,0.150661063241575,-6.66281390733505
"MED13L",0.110284888223703,1.29102806339948,1.55452071601633,0.1208277187788,0.150887656114888,-6.66404033776475
"OR10G4",-0.0264694478671575,-0.00922195654491332,-1.55428572749433,0.120883735977962,0.150948427688556,-6.66440383321587
"C13orf1",-0.0687265856951977,-0.336624996528136,-1.55403178679521,0.120944293975481,0.151014861654094,-6.66479658406335
"SYT4",-0.270250704101402,-1.44689736630186,-1.55323015211743,0.121135618510663,0.151244556834149,-6.66603599557694
"ATP6V1B1",-0.366269113419312,2.81747984127302,-1.55299841081801,0.121190971996368,0.151304466984033,-6.66639417422731
"SLIT1",-0.363475661563199,-1.18627673387393,-1.55281731319333,0.121234242608443,0.151349285542799,-6.6666740413997
"KCNJ4",0.0873161972658135,-1.8197966261572,1.55272555462283,0.121256171597731,0.151367457308854,-6.66681583222606
"LRRC25",-0.150059531772494,-0.201520644939341,-1.55263728485779,0.12127726975088,0.151384589772333,-6.66695222412676
"KCNQ2",0.147189849204882,-1.87707476785571,1.55213793763554,0.121396677508574,0.151524427848433,-6.66772365678126
"CNBD1",0.0317294490406691,-0.0318304949651124,1.55182658798157,0.121471176536642,0.151608198327999,-6.66820453119837
"ATP5F1",0.0559953411957469,-0.140751181830193,1.55162485213795,0.121519466580463,0.151659249173064,-6.66851605798453
"FAM150A",-0.046747447632459,-1.6886152082676,-1.55138651876102,0.121576536487669,0.151721250628646,-6.66888404824248
"COL9A2",0.271029328756644,-0.0483107191103036,1.55094443371153,0.121682451266866,0.151844196724335,-6.66956648616029
"DEPDC4",-0.127671275596825,-0.0185791112678478,-1.55077518048573,0.121723020134614,0.151885589458677,-6.66982770811866
"OR4K1",-0.0212010444170504,-0.0129173372419073,-1.54909429745499,0.122126492934632,0.152379779989547,-6.67242041905233
"GALR3",0.0512278090711817,-0.486514306271014,1.54812567583087,0.122359473244312,0.152658780511769,-6.67391322623696
"ZNF878",0.132575332981365,0.0545285093422682,1.54810282866522,0.122364972825215,0.152658780511769,-6.67394842638182
"CARTPT",0.508680244087214,0.243106406537086,1.54785916395425,0.122423637840762,0.152722688513754,-6.67432380350841
"ECT2L",0.182335005573847,0.460591358794263,1.54697265775619,0.122637260292874,0.152979885393894,-6.67568901587435
"ARAF",0.0592400281640535,-0.189499442768613,1.5463971566612,0.122776095865246,0.153143766213834,-6.6765748690653
"C17orf106",-0.101314058557525,-0.678151404575114,-1.54596350711005,0.122880792141989,0.153265046335057,-6.67724215878618
"NCRNA00111",-0.0255967787361321,-0.00736071356304068,-1.54548075009823,0.122997426776582,0.15340120112528,-6.67798479631136
"AK7",-0.20754454614775,0.155030511045254,-1.54492530206605,0.123131730985913,0.153559375357843,-6.67883897265825
"SNORA12",-0.0495911224549645,-0.227993158006442,-1.54389601910606,0.123380909627998,0.153860783251096,-6.68042101717752
"BCAR3",-0.136182972481464,0.801676353395004,-1.54369874019462,0.123428713883563,0.153911048106752,-6.68072412285847
"GAD2",0.0496967611336283,-0.758785051586468,1.54356667390302,0.123460724048495,0.153941613405138,-6.6809270123728
"CASP8",0.0829992078857927,0.175044814651041,1.54167718422392,0.123919410253821,0.154504159632634,-6.68382790025528
"GGT5",-0.137593780437783,0.446343456603694,-1.54062907888831,0.124174419726361,0.154812706442108,-6.68543551653922
"PPP2R5A",-0.100912330575481,0.618432067141882,-1.53986695436981,0.124360106479937,0.155034793905338,-6.68660380796592
"SPG11",0.0759917121398805,0.593718208515879,1.53879223580501,0.124622324112659,0.155352256605312,-6.68825031630714
"FSHB",0.0378601067887139,-0.0522287812689572,1.53848255056544,0.124697963628867,0.155437109490021,-6.68872455456825
"OR5C1",-0.0338885730211959,-0.0527485612257869,-1.53619014947442,0.125258992389228,0.156126957303798,-6.69223210157891
"OS9",0.0680805462652783,-0.134668243460774,1.53585765385398,0.125340529127751,0.156219102901453,-6.69274041565244
"FEZF1",0.0826349380977054,-1.38908246312019,1.53421764521193,0.12574331029517,0.15671159839494,-6.69524604355432
"OXNAD1",-0.057489206712475,-0.124509835421326,-1.53371692148481,0.125866488003458,0.15685559054941,-6.69601052882726
